CMDLINE python tandem/asymmetric_tandem.py
MEM 945.707031 1445881684.3912
MEM 945.707031 1445881684.9115
MEM 945.707031 1445881685.4345
MEM 945.707031 1445881685.9563
MEM 945.707031 1445881686.4825
MEM 945.707031 1445881687.0064
MEM 945.707031 1445881687.5280
MEM 945.707031 1445881688.0543
MEM 945.707031 1445881688.5818
MEM 945.707031 1445881689.1030
MEM 945.707031 1445881689.6275
MEM 945.707031 1445881690.1544
MEM 945.707031 1445881690.6817
MEM 945.707031 1445881691.2012
MEM 945.707031 1445881691.7269
MEM 945.707031 1445881692.2539
MEM 945.707031 1445881692.7802
MEM 945.707031 1445881693.3036
MEM 945.707031 1445881693.8271
MEM 945.707031 1445881694.3541
MEM 945.707031 1445881694.8729
MEM 945.707031 1445881695.3986
MEM 945.707031 1445881695.9262
MEM 945.707031 1445881696.4503
MEM 945.707031 1445881696.9734
MEM 945.707031 1445881697.4991
MEM 945.707031 1445881698.0228
MEM 945.707031 1445881698.5446
MEM 945.707031 1445881699.0709
MEM 945.707031 1445881699.5947
MEM 945.707031 1445881700.1148
MEM 945.707031 1445881700.6386
MEM 945.707031 1445881701.1593
MEM 945.707031 1445881701.6808
MEM 945.707031 1445881702.2172
MEM 945.707031 1445881702.7392
MEM 945.707031 1445881703.2615
MEM 945.707031 1445881703.7871
MEM 945.707031 1445881704.3096
MEM 945.707031 1445881704.8284
MEM 945.707031 1445881705.3490
MEM 945.707031 1445881705.8751
MEM 945.707031 1445881706.3958
MEM 945.707031 1445881706.9152
MEM 945.707031 1445881707.4370
MEM 945.707031 1445881707.9596
MEM 945.707031 1445881708.4812
MEM 945.707031 1445881709.0071
MEM 945.707031 1445881709.5308
MEM 945.707031 1445881710.0542
MEM 945.707031 1445881710.5763
MEM 945.707031 1445881711.1000
MEM 945.707031 1445881711.6268
MEM 945.707031 1445881712.1517
MEM 945.707031 1445881712.6766
MEM 945.707031 1445881713.1964
MEM 945.707031 1445881713.7210
MEM 945.707031 1445881714.2428
MEM 945.707031 1445881714.7632
MEM 945.707031 1445881715.2876
MEM 945.707031 1445881715.8120
MEM 945.707031 1445881716.3350
MEM 945.707031 1445881716.8594
MEM 945.707031 1445881717.3837
MEM 945.707031 1445881717.9043
MEM 945.707031 1445881718.4288
MEM 945.707031 1445881718.9557
MEM 945.707031 1445881719.4822
MEM 945.707031 1445881720.0054
MEM 945.707031 1445881720.5258
MEM 945.707031 1445881721.0503
MEM 945.707031 1445881721.5740
MEM 945.707031 1445881722.1004
MEM 945.707031 1445881722.6270
MEM 945.707031 1445881723.1539
MEM 945.707031 1445881723.6775
MEM 945.707031 1445881724.2008
MEM 945.707031 1445881724.7271
MEM 945.707031 1445881725.2509
MEM 945.707031 1445881725.7727
MEM 945.707031 1445881726.2981
MEM 945.707031 1445881726.8236
MEM 945.707031 1445881727.3463
MEM 945.707031 1445881727.8715
MEM 945.707031 1445881728.3939
MEM 945.707031 1445881728.9187
MEM 945.707031 1445881729.4416
MEM 945.707031 1445881729.9650
MEM 945.707031 1445881730.4864
MEM 945.707031 1445881731.0119
MEM 945.707031 1445881731.5305
MEM 945.707031 1445881732.0580
MEM 945.707031 1445881732.5812
MEM 945.707031 1445881733.0999
MEM 945.707031 1445881733.6238
MEM 945.707031 1445881734.1474
MEM 945.707031 1445881734.6701
MEM 945.707031 1445881735.1901
MEM 945.707031 1445881735.7095
MEM 945.707031 1445881736.2354
MEM 945.707031 1445881736.7589
MEM 945.707031 1445881737.2788
MEM 945.707031 1445881737.8061
MEM 945.707031 1445881738.3300
MEM 945.707031 1445881738.8535
MEM 945.707031 1445881739.3809
MEM 945.707031 1445881739.9069
MEM 945.707031 1445881740.4346
MEM 945.707031 1445881740.9576
MEM 945.707031 1445881741.4831
MEM 945.707031 1445881742.0077
MEM 945.707031 1445881742.5328
MEM 945.707031 1445881743.0553
MEM 945.707031 1445881743.5722
MEM 945.707031 1445881744.0986
MEM 945.707031 1445881744.6214
MEM 945.707031 1445881745.1441
MEM 945.707031 1445881745.6683
MEM 945.707031 1445881746.1946
MEM 945.707031 1445881746.7164
MEM 945.707031 1445881747.2402
MEM 945.707031 1445881747.7625
MEM 945.707031 1445881748.2826
MEM 945.707031 1445881748.8066
MEM 945.707031 1445881749.3322
MEM 945.707031 1445881749.8566
MEM 945.707031 1445881750.3806
MEM 945.707031 1445881750.9034
MEM 945.707031 1445881751.4248
MEM 945.707031 1445881751.9451
MEM 945.707031 1445881752.4677
MEM 945.707031 1445881752.9888
MEM 945.707031 1445881753.5151
MEM 945.707031 1445881754.0425
MEM 945.707031 1445881754.5666
MEM 945.707031 1445881755.0914
MEM 945.707031 1445881755.6207
MEM 945.707031 1445881756.1467
MEM 945.707031 1445881756.6684
MEM 945.707031 1445881757.1922
MEM 945.707031 1445881757.7190
MEM 945.707031 1445881758.2404
MEM 945.707031 1445881758.7633
MEM 945.707031 1445881759.2875
MEM 945.707031 1445881759.8101
MEM 945.707031 1445881760.3351
MEM 945.707031 1445881760.8597
MEM 945.707031 1445881761.3830
MEM 945.707031 1445881761.9031
MEM 945.707031 1445881762.4268
MEM 945.707031 1445881762.9514
MEM 945.707031 1445881763.4730
MEM 945.707031 1445881763.9910
MEM 945.707031 1445881764.5125
MEM 945.707031 1445881765.0337
MEM 945.707031 1445881765.5587
MEM 945.707031 1445881766.0782
MEM 945.707031 1445881766.6130
MEM 945.707031 1445881767.1355
MEM 945.707031 1445881767.6938
MEM 945.707031 1445881768.2136
MEM 945.707031 1445881768.7307
MEM 945.707031 1445881769.2554
MEM 945.707031 1445881769.7754
MEM 945.707031 1445881770.2979
MEM 945.707031 1445881770.8231
MEM 945.707031 1445881771.3476
MEM 945.707031 1445881771.8687
MEM 945.707031 1445881772.3917
MEM 945.707031 1445881772.9185
MEM 945.707031 1445881773.4417
MEM 945.707031 1445881773.9644
MEM 945.707031 1445881774.4874
MEM 945.707031 1445881775.0091
MEM 945.707031 1445881775.5354
MEM 945.707031 1445881776.0590
MEM 945.707031 1445881776.5793
MEM 945.707031 1445881777.1023
MEM 945.707031 1445881777.6226
MEM 945.707031 1445881778.1448
MEM 945.707031 1445881778.6681
MEM 945.707031 1445881779.1908
MEM 945.707031 1445881779.7126
MEM 945.707031 1445881780.2352
MEM 945.707031 1445881780.7578
MEM 945.707031 1445881781.2862
MEM 945.707031 1445881781.8035
MEM 945.707031 1445881782.3250
MEM 945.707031 1445881782.8470
MEM 945.707031 1445881783.3718
MEM 945.707031 1445881783.9091
MEM 945.707031 1445881784.4325
MEM 945.707031 1445881784.9628
MEM 945.707031 1445881785.4856
MEM 945.707031 1445881786.0060
MEM 945.707031 1445881786.5296
MEM 945.707031 1445881787.0497
MEM 945.707031 1445881787.5694
MEM 945.707031 1445881788.0945
MEM 945.707031 1445881788.6174
MEM 945.707031 1445881789.1395
MEM 945.707031 1445881789.6612
MEM 945.707031 1445881790.1837
MEM 945.707031 1445881790.7035
MEM 945.707031 1445881791.2271
MEM 945.707031 1445881791.7497
MEM 945.707031 1445881792.2700
MEM 945.707031 1445881792.7913
MEM 945.707031 1445881793.3145
MEM 945.707031 1445881793.8351
MEM 945.707031 1445881794.3553
MEM 945.707031 1445881794.8800
MEM 945.707031 1445881795.4064
MEM 945.707031 1445881795.9336
MEM 945.953125 1445881796.4553
MEM 945.953125 1445881796.9793
MEM 945.953125 1445881797.4959
MEM 945.953125 1445881798.0221
MEM 945.953125 1445881798.5496
MEM 945.953125 1445881799.0689
MEM 945.953125 1445881799.5943
MEM 945.953125 1445881800.1143
MEM 945.953125 1445881800.6389
MEM 945.953125 1445881801.1575
MEM 945.953125 1445881801.6742
MEM 945.953125 1445881802.1949
MEM 945.953125 1445881802.7157
MEM 945.953125 1445881803.2326
MEM 946.984375 1445881803.7533
MEM 949.562500 1445881804.2699
MEM 952.398438 1445881804.7883
MEM 961.031250 1445881805.3070
MEM 962.578125 1445881805.8343
MEM 962.578125 1445881806.3544
MEM 962.578125 1445881806.8738
MEM 964.640625 1445881807.3944
MEM 967.218750 1445881807.9139
MEM 969.796875 1445881808.4357
MEM 972.632812 1445881808.9538
MEM 975.210938 1445881809.4733
MEM 989.898438 1445881809.9967
MEM 980.558594 1445881810.5137
MEM 980.558594 1445881811.0342
MEM 980.558594 1445881811.5564
MEM 980.558594 1445881812.0817
MEM 980.558594 1445881812.5983
MEM 980.558594 1445881813.1170
MEM 980.558594 1445881813.6418
MEM 980.558594 1445881814.1653
MEM 980.558594 1445881814.6874
MEM 980.558594 1445881815.2113
MEM 980.558594 1445881815.7355
MEM 980.558594 1445881816.2530
MEM 980.558594 1445881816.7786
MEM 980.558594 1445881817.3021
MEM 980.558594 1445881817.8284
MEM 980.558594 1445881818.3515
MEM 980.558594 1445881818.8752
MEM 980.558594 1445881819.3953
MEM 980.558594 1445881819.9178
MEM 980.558594 1445881820.4363
MEM 980.558594 1445881820.9563
MEM 980.558594 1445881821.4828
MEM 980.558594 1445881822.0039
MEM 980.558594 1445881822.5249
MEM 980.558594 1445881823.0485
MEM 980.558594 1445881823.5677
MEM 980.558594 1445881824.0886
MEM 980.558594 1445881824.6105
MEM 980.558594 1445881825.1359
MEM 980.558594 1445881825.6832
MEM 980.558594 1445881826.2043
MEM 980.558594 1445881826.7303
MEM 980.558594 1445881827.2529
MEM 980.558594 1445881827.7734
MEM 980.558594 1445881828.2934
MEM 980.558594 1445881828.8152
MEM 980.558594 1445881829.3379
MEM 980.558594 1445881829.8631
MEM 980.558594 1445881830.3846
MEM 980.558594 1445881830.9051
MEM 980.558594 1445881831.4309
MEM 980.558594 1445881831.9546
MEM 980.558594 1445881832.4792
MEM 980.558594 1445881833.0010
MEM 980.558594 1445881833.5376
MEM 980.558594 1445881834.0612
MEM 980.558594 1445881834.5830
MEM 980.558594 1445881835.1032
MEM 980.558594 1445881835.6286
MEM 980.558594 1445881836.1537
MEM 980.558594 1445881836.6743
MEM 980.558594 1445881837.2095
MEM 980.558594 1445881837.7306
MEM 980.558594 1445881838.2510
MEM 980.558594 1445881838.7790
MEM 980.558594 1445881839.3005
MEM 980.558594 1445881839.8236
MEM 980.558594 1445881840.3454
MEM 980.558594 1445881840.8845
MEM 980.558594 1445881841.4067
MEM 980.558594 1445881841.9293
MEM 980.558594 1445881842.4480
MEM 980.558594 1445881842.9714
MEM 980.558594 1445881843.4900
MEM 980.558594 1445881844.0219
MEM 980.558594 1445881844.5429
MEM 980.558594 1445881845.0714
MEM 980.558594 1445881845.6003
MEM 980.558594 1445881846.1215
MEM 980.558594 1445881846.6438
MEM 980.558594 1445881847.1633
MEM 980.558594 1445881847.6870
MEM 980.558594 1445881848.2046
MEM 980.558594 1445881848.7223
MEM 980.558594 1445881849.2628
MEM 980.558594 1445881849.7808
MEM 980.558594 1445881850.2994
MEM 980.558594 1445881850.8217
MEM 980.558594 1445881851.3422
MEM 980.558594 1445881851.8658
MEM 980.558594 1445881852.3861
MEM 980.558594 1445881852.9117
MEM 980.558594 1445881853.4353
MEM 980.558594 1445881853.9599
MEM 980.558594 1445881854.4869
MEM 980.558594 1445881855.0121
MEM 980.558594 1445881855.5393
MEM 980.558594 1445881856.0632
MEM 980.558594 1445881856.5878
MEM 980.558594 1445881857.1122
MEM 980.558594 1445881857.6350
MEM 980.558594 1445881858.1569
MEM 980.558594 1445881858.6830
MEM 980.558594 1445881859.2107
MEM 980.558594 1445881859.7328
MEM 980.558594 1445881860.2543
MEM 980.558594 1445881860.7832
MEM 980.558594 1445881861.3061
MEM 980.558594 1445881861.8324
MEM 980.558594 1445881862.3540
MEM 980.558594 1445881862.8788
MEM 980.558594 1445881863.4011
MEM 980.558594 1445881863.9247
MEM 980.558594 1445881864.4455
MEM 980.558594 1445881864.9714
MEM 980.558594 1445881865.4991
MEM 980.558594 1445881866.0269
MEM 980.558594 1445881866.5445
MEM 980.558594 1445881867.0712
MEM 980.558594 1445881867.5988
MEM 980.558594 1445881868.1267
MEM 982.101562 1445881868.6547
MEM 984.937500 1445881869.1825
MEM 986.226562 1445881869.7109
MEM 986.226562 1445881870.2376
MEM 986.226562 1445881870.7577
MEM 986.226562 1445881871.2835
MEM 986.226562 1445881871.8111
MEM 986.742188 1445881872.3282
MEM 989.320312 1445881872.8511
MEM 991.125000 1445881873.3682
MEM 991.125000 1445881873.8892
MEM 991.125000 1445881874.4153
MEM 992.929688 1445881874.9429
MEM 995.507812 1445881875.4696
MEM 998.085938 1445881875.9898
MEM 1000.921875 1445881876.5156
MEM 1003.500000 1445881877.0430
MEM 1018.187500 1445881877.5708
MEM 1009.296875 1445881878.0987
MEM 1009.296875 1445881878.6220
MEM 1009.296875 1445881879.1446
MEM 1009.296875 1445881879.6712
MEM 1009.296875 1445881880.1987
MEM 1009.296875 1445881880.7269
MEM 1009.296875 1445881881.2518
MEM 1009.296875 1445881881.7729
MEM 1009.296875 1445881882.2995
MEM 1009.296875 1445881882.8270
MEM 1009.296875 1445881883.3550
MEM 1009.296875 1445881883.8828
MEM 1009.296875 1445881884.4108
MEM 1009.296875 1445881884.9379
MEM 1009.296875 1445881885.4664
MEM 1009.296875 1445881885.9908
MEM 1009.296875 1445881886.5157
MEM 1009.296875 1445881887.0401
MEM 1009.296875 1445881887.5670
MEM 1009.296875 1445881888.0947
MEM 1009.296875 1445881888.6226
MEM 1009.296875 1445881889.1452
MEM 1009.296875 1445881889.6685
MEM 1009.296875 1445881890.1950
MEM 1009.296875 1445881890.7189
MEM 1009.296875 1445881891.2436
MEM 1009.296875 1445881891.7680
MEM 1009.296875 1445881892.2909
MEM 1009.296875 1445881892.8131
MEM 1009.296875 1445881893.3391
MEM 1009.296875 1445881893.8669
MEM 1009.296875 1445881894.3909
MEM 1009.296875 1445881894.9129
MEM 1009.296875 1445881895.4392
MEM 1009.296875 1445881895.9666
MEM 1009.296875 1445881896.4946
MEM 1009.296875 1445881897.0227
MEM 1009.296875 1445881897.5470
MEM 1009.296875 1445881898.0716
MEM 1009.296875 1445881898.5959
MEM 1009.296875 1445881899.1229
MEM 1009.296875 1445881899.6448
MEM 1009.296875 1445881900.1709
MEM 1009.296875 1445881900.6958
MEM 1009.296875 1445881901.2230
MEM 1009.296875 1445881901.7506
MEM 1009.296875 1445881902.2787
MEM 1009.296875 1445881902.8066
MEM 1009.296875 1445881903.3308
MEM 1009.296875 1445881903.8557
MEM 1009.296875 1445881904.3800
MEM 1009.296875 1445881904.9070
MEM 1009.296875 1445881905.4301
MEM 1009.296875 1445881905.9514
MEM 1009.296875 1445881906.4732
MEM 1009.296875 1445881906.9993
MEM 1009.296875 1445881907.5240
MEM 1009.296875 1445881908.0465
MEM 1009.296875 1445881908.5687
MEM 1009.296875 1445881909.0952
MEM 1009.296875 1445881909.6227
MEM 1009.296875 1445881910.1468
MEM 1009.296875 1445881910.6689
MEM 1009.296875 1445881911.1952
MEM 1009.296875 1445881911.7220
MEM 1009.296875 1445881912.2446
MEM 1009.296875 1445881912.7710
MEM 1009.296875 1445881913.2926
MEM 1009.296875 1445881913.8138
MEM 1009.296875 1445881914.3395
MEM 1009.296875 1445881914.8668
MEM 1009.296875 1445881915.3908
MEM 1009.296875 1445881915.9144
MEM 1009.296875 1445881916.4397
MEM 1009.296875 1445881916.9666
MEM 1009.296875 1445881917.4905
MEM 1009.296875 1445881918.0152
MEM 1009.296875 1445881918.5396
MEM 1009.296875 1445881919.0666
MEM 1009.296875 1445881919.5945
MEM 1009.296875 1445881920.1186
MEM 1009.296875 1445881920.6388
MEM 1009.296875 1445881921.1663
MEM 1009.296875 1445881921.6944
MEM 1009.296875 1445881922.2224
MEM 1009.296875 1445881922.7467
MEM 1009.296875 1445881923.2694
MEM 1009.296875 1445881923.7953
MEM 1009.296875 1445881924.3189
MEM 1009.296875 1445881924.8409
MEM 1009.296875 1445881925.3673
MEM 1009.296875 1445881925.8903
MEM 1009.296875 1445881926.4075
MEM 1009.296875 1445881926.9290
MEM 1009.296875 1445881927.4552
MEM 1009.296875 1445881927.9783
MEM 1009.296875 1445881928.4957
MEM 1009.296875 1445881929.0201
MEM 1009.296875 1445881929.5432
MEM 1009.296875 1445881930.0709
MEM 1009.296875 1445881930.5950
MEM 1009.296875 1445881931.1169
MEM 1009.296875 1445881931.6432
MEM 1009.296875 1445881932.1706
MEM 1009.296875 1445881932.6938
MEM 1009.296875 1445881933.2165
MEM 1009.296875 1445881933.7430
MEM 1009.296875 1445881934.2671
MEM 1009.296875 1445881934.7889
MEM 1009.296875 1445881935.3121
MEM 1009.296875 1445881935.8334
MEM 1009.296875 1445881936.3594
MEM 1009.296875 1445881936.8772
MEM 1009.296875 1445881937.4031
MEM 1009.296875 1445881937.9306
MEM 1009.296875 1445881938.4585
MEM 1009.296875 1445881938.9827
MEM 1009.296875 1445881939.5074
MEM 1009.296875 1445881940.0319
MEM 1009.296875 1445881940.5589
MEM 1009.296875 1445881941.0831
MEM 1009.296875 1445881941.6076
MEM 1009.296875 1445881942.1319
MEM 1009.296875 1445881942.6590
MEM 1009.296875 1445881943.1867
MEM 1009.296875 1445881943.7145
MEM 1009.296875 1445881944.2427
MEM 1009.296875 1445881944.7669
MEM 1009.296875 1445881945.2867
MEM 1009.296875 1445881945.8146
MEM 1009.296875 1445881946.3405
MEM 1009.296875 1445881946.8660
MEM 1009.296875 1445881947.3913
MEM 1009.296875 1445881947.9159
MEM 1009.296875 1445881948.4429
MEM 1009.296875 1445881948.9660
MEM 1009.296875 1445881949.4889
MEM 1009.296875 1445881950.0151
MEM 1009.296875 1445881950.5426
MEM 1009.296875 1445881951.0669
MEM 1009.296875 1445881951.5889
MEM 1009.296875 1445881952.1152
MEM 1009.296875 1445881952.6368
MEM 1009.296875 1445881953.1604
MEM 1009.296875 1445881953.6871
MEM 1009.296875 1445881954.2110
MEM 1009.296875 1445881954.7330
MEM 1009.296875 1445881955.2597
MEM 1009.296875 1445881955.7870
MEM 1009.296875 1445881956.3101
MEM 1009.296875 1445881956.8305
MEM 1009.296875 1445881957.3539
MEM 1009.296875 1445881957.8793
MEM 1009.296875 1445881958.4038
MEM 1009.296875 1445881958.9308
MEM 1009.296875 1445881959.4586
MEM 1009.296875 1445881959.9827
MEM 1009.296875 1445881960.5048
MEM 1009.296875 1445881961.0311
MEM 1009.296875 1445881961.5550
MEM 1009.296875 1445881962.0796
MEM 1009.296875 1445881962.6040
MEM 1009.296875 1445881963.1310
MEM 1009.296875 1445881963.6549
MEM 1009.296875 1445881964.1768
MEM 1009.296875 1445881964.7031
MEM 1009.296875 1445881965.2268
MEM 1009.296875 1445881965.7493
MEM 1009.296875 1445881966.2753
MEM 1009.296875 1445881966.8025
MEM 1009.296875 1445881967.3281
MEM 1009.296875 1445881967.8526
MEM 1009.296875 1445881968.3753
MEM 1009.296875 1445881968.9025
MEM 1009.296875 1445881969.4309
MEM 1009.296875 1445881969.9546
MEM 1009.296875 1445881970.4792
MEM 1009.296875 1445881971.0035
MEM 1009.296875 1445881971.5268
MEM 1009.296875 1445881972.0486
MEM 1009.296875 1445881972.5710
MEM 1009.296875 1445881973.0956
MEM 1009.296875 1445881973.6166
MEM 1009.296875 1445881974.1381
MEM 1009.296875 1445881974.6607
MEM 1009.296875 1445881975.1809
MEM 1009.296875 1445881975.7070
MEM 1009.296875 1445881976.2343
MEM 1009.296875 1445881976.7519
MEM 1009.296875 1445881977.2732
MEM 1009.296875 1445881977.7991
MEM 1009.296875 1445881978.3238
MEM 1009.296875 1445881978.8509
MEM 1009.296875 1445881979.3749
MEM 1009.296875 1445881979.8969
MEM 1009.296875 1445881980.4231
MEM 1009.296875 1445881980.9468
MEM 1009.296875 1445881981.4688
MEM 1009.296875 1445881981.9950
MEM 1009.296875 1445881982.5208
MEM 1009.296875 1445881983.0413
MEM 1009.296875 1445881983.5671
MEM 1009.296875 1445881984.0945
MEM 1009.296875 1445881984.6185
MEM 1009.296875 1445881985.1406
MEM 1009.296875 1445881985.6632
MEM 1009.296875 1445881986.1836
MEM 1009.296875 1445881986.7106
MEM 1009.296875 1445881987.2384
MEM 1009.296875 1445881987.7662
MEM 1009.296875 1445881988.2942
MEM 1009.296875 1445881988.8222
MEM 1009.296875 1445881989.3486
MEM 1009.296875 1445881989.8692
MEM 1010.582031 1445881990.3950
MEM 1013.417969 1445881990.9225
MEM 1015.996094 1445881991.4503
MEM 1018.574219 1445881991.9782
MEM 1021.410156 1445881992.5062
MEM 1023.988281 1445881993.0343
MEM 1026.824219 1445881993.5622
MEM 1029.402344 1445881994.0903
MEM 1032.238281 1445881994.6167
MEM 1034.816406 1445881995.1420
MEM 1037.394531 1445881995.6646
MEM 1040.230469 1445881996.1915
MEM 1042.808594 1445881996.7189
MEM 1035.117188 1445881997.2466
MEM 1037.695312 1445881997.7746
MEM 1040.531250 1445881998.3015
MEM 1043.109375 1445881998.8244
MEM 1045.687500 1445881999.3481
MEM 1046.203125 1445881999.8753
MEM 1046.203125 1445882000.4019
MEM 1046.203125 1445882000.9306
MEM 1046.203125 1445882001.4588
MEM 1046.203125 1445882001.9829
MEM 1046.203125 1445882002.5048
MEM 1049.039062 1445882003.0311
MEM 1051.617188 1445882003.5585
MEM 1054.453125 1445882004.0864
MEM 1068.882812 1445882004.6141
MEM 1071.718750 1445882005.1399
MEM 1074.554688 1445882005.6613
MEM 1077.132812 1445882006.1817
MEM 1079.710938 1445882006.7022
MEM 1047.082031 1445882007.2247
MEM 1047.082031 1445882007.7484
MEM 1047.082031 1445882008.2749
MEM 1047.082031 1445882008.8025
MEM 1047.082031 1445882009.3268
MEM 1047.082031 1445882009.8487
MEM 1047.082031 1445882010.3750
MEM 1047.082031 1445882010.8979
MEM 1047.082031 1445882011.4208
MEM 1047.082031 1445882011.9470
MEM 1047.082031 1445882012.4745
MEM 1047.082031 1445882013.0026
MEM 1047.082031 1445882013.5304
MEM 1047.082031 1445882014.0546
MEM 1047.082031 1445882014.5755
MEM 1047.082031 1445882015.1027
MEM 1047.082031 1445882015.6306
MEM 1047.082031 1445882016.1546
MEM 1047.082031 1445882016.6768
MEM 1047.082031 1445882017.2030
MEM 1047.082031 1445882017.7267
MEM 1047.082031 1445882018.2488
MEM 1047.082031 1445882018.7750
MEM 1047.082031 1445882019.2980
MEM 1047.082031 1445882019.8206
MEM 1047.082031 1445882020.3465
MEM 1047.082031 1445882020.8745
MEM 1047.082031 1445882021.4025
MEM 1047.082031 1445882021.9304
MEM 1047.082031 1445882022.4562
MEM 1047.082031 1445882022.9851
MEM 1047.082031 1445882023.5052
MEM 1047.082031 1445882024.0313
MEM 1047.082031 1445882024.5580
MEM 1047.082031 1445882025.0863
MEM 1047.082031 1445882025.6145
MEM 1047.082031 1445882026.1387
MEM 1047.082031 1445882026.6635
MEM 1047.082031 1445882027.1878
MEM 1047.082031 1445882027.7149
MEM 1047.082031 1445882028.2390
MEM 1047.082031 1445882028.7607
MEM 1047.082031 1445882029.2871
MEM 1047.082031 1445882029.8108
MEM 1047.082031 1445882030.3355
MEM 1047.082031 1445882030.8598
MEM 1047.082031 1445882031.3869
MEM 1047.082031 1445882031.9108
MEM 1047.082031 1445882032.4326
MEM 1047.082031 1445882032.9549
MEM 1047.082031 1445882033.4768
MEM 1047.082031 1445882034.0031
MEM 1047.082031 1445882034.5307
MEM 1047.082031 1445882035.0585
MEM 1047.082031 1445882035.5826
MEM 1047.082031 1445882036.1074
MEM 1047.082031 1445882036.6245
MEM 1047.082031 1445882037.1480
MEM 1047.082031 1445882037.6749
MEM 1047.082031 1445882038.1988
MEM 1047.082031 1445882038.7235
MEM 1047.082031 1445882039.2448
MEM 1047.082031 1445882039.7653
MEM 1047.082031 1445882040.2874
MEM 1047.082031 1445882040.8088
MEM 1047.082031 1445882041.3354
MEM 1047.082031 1445882041.8589
MEM 1047.082031 1445882042.3795
MEM 1047.082031 1445882042.9025
MEM 1047.082031 1445882043.4247
MEM 1047.082031 1445882043.9510
MEM 1047.082031 1445882044.4733
MEM 1047.082031 1445882044.9964
MEM 1047.082031 1445882045.5230
MEM 1047.082031 1445882046.0508
MEM 1047.082031 1445882046.5785
MEM 1047.082031 1445882047.1055
MEM 1047.082031 1445882047.6256
MEM 1047.082031 1445882048.1512
MEM 1047.082031 1445882048.6882
MEM 1047.082031 1445882049.2092
MEM 1047.082031 1445882049.7375
MEM 1047.082031 1445882050.2633
MEM 1047.082031 1445882050.7870
MEM 1047.082031 1445882051.3114
MEM 1047.082031 1445882051.8358
MEM 1047.082031 1445882052.3627
MEM 1047.082031 1445882052.8867
MEM 1047.082031 1445882053.4114
MEM 1047.082031 1445882053.9358
MEM 1047.082031 1445882054.4627
MEM 1047.082031 1445882054.9885
MEM 1047.082031 1445882055.5088
MEM 1047.082031 1445882056.0351
MEM 1047.082031 1445882056.5556
MEM 1047.082031 1445882057.0773
MEM 1047.082031 1445882057.6023
MEM 1047.082031 1445882058.1247
MEM 1047.082031 1445882058.6511
MEM 1047.082031 1445882059.1776
MEM 1047.082031 1445882059.6949
MEM 1047.082031 1445882060.2123
MEM 1047.082031 1445882060.7297
MEM 1047.082031 1445882061.2568
MEM 1047.082031 1445882061.7832
MEM 1047.082031 1445882062.3094
MEM 1047.082031 1445882062.8296
MEM 1047.082031 1445882063.3554
MEM 1047.082031 1445882063.8828
MEM 1047.082031 1445882064.4106
MEM 1047.082031 1445882064.9328
MEM 1047.082031 1445882065.4562
MEM 1047.082031 1445882065.9828
MEM 1049.656250 1445882066.5105
MEM 1052.492188 1445882067.0299
MEM 1055.070312 1445882067.5554
MEM 1057.648438 1445882068.0827
MEM 1060.484375 1445882068.6047
MEM 1069.117188 1445882069.1283
MEM 1071.695312 1445882069.6549
MEM 1074.531250 1445882070.1787
MEM 1073.832031 1445882070.7008
MEM 1073.832031 1445882071.2271
MEM 1074.085938 1445882071.7545
MEM 1076.656250 1445882072.2787
MEM 1079.492188 1445882072.8008
MEM 1082.070312 1445882073.3183
MEM 1084.648438 1445882073.8435
MEM 1087.484375 1445882074.3694
MEM 1096.117188 1445882074.8895
MEM 1098.695312 1445882075.4152
MEM 1101.531250 1445882075.9426
MEM 1080.109375 1445882076.4706
MEM 1080.109375 1445882076.9964
MEM 1080.109375 1445882077.5173
MEM 1080.109375 1445882078.0433
MEM 1080.109375 1445882078.5706
MEM 1080.109375 1445882079.0985
MEM 1080.109375 1445882079.6227
MEM 1080.109375 1445882080.1447
MEM 1080.109375 1445882080.6711
MEM 1080.109375 1445882081.1986
MEM 1080.109375 1445882081.7265
MEM 1080.109375 1445882082.2544
MEM 1080.109375 1445882082.7823
MEM 1080.109375 1445882083.3064
MEM 1080.109375 1445882083.8236
MEM 1080.109375 1445882084.3458
MEM 1080.109375 1445882084.8713
MEM 1080.109375 1445882085.3988
MEM 1080.109375 1445882085.9228
MEM 1080.109375 1445882086.4447
MEM 1080.109375 1445882086.9712
MEM 1080.109375 1445882087.4950
MEM 1080.109375 1445882088.0168
MEM 1080.109375 1445882088.5432
MEM 1080.109375 1445882089.0668
MEM 1080.109375 1445882089.5867
MEM 1080.109375 1445882090.1143
MEM 1080.109375 1445882090.6423
MEM 1080.109375 1445882091.1616
MEM 1080.109375 1445882091.6874
MEM 1080.109375 1445882092.2147
MEM 1080.109375 1445882092.7387
MEM 1080.109375 1445882093.2624
MEM 1080.109375 1445882093.7852
MEM 1080.109375 1445882094.3055
MEM 1080.109375 1445882094.8314
MEM 1080.109375 1445882095.3571
MEM 1080.109375 1445882095.8770
MEM 1080.109375 1445882096.3988
MEM 1080.109375 1445882096.9202
MEM 1080.109375 1445882097.4466
MEM 1080.109375 1445882097.9702
MEM 1080.109375 1445882098.4922
MEM 1080.109375 1445882099.0185
MEM 1080.109375 1445882099.5421
MEM 1080.109375 1445882100.0670
MEM 1080.109375 1445882100.5915
MEM 1080.109375 1445882101.1182
